id,title,description,term,department,level,sections,instructors,seats,open_seats,filled_seats,syllabus_count
HESI418V,Special Topics in Leadership; Global Leadership in a Virtual Context,"This is a Global Classrooms course developed in partnership with the Office of International Affairs (OIA) to provide opportunities for virtual, project based, international collaboration. Learn more about Global Classrooms: go.umd.edu/gci. In this course, UMD students explore cross-cultural leadership and global issues while engaging on virtual teams with students from an international institution to complete a collaborative project. Students are required to join 5-7 live online class sessions onselect evenings to accommodate time zone differences with our international partners. All other coursework is asynchronous. Contact leadershipstudies@umd.edu for more information.",202501,"Higher Ed, Student Affairs, and International Ed Policy",Undergrad,1,Anastasia Lavrenyuk,20,20,0,0
HESI489,"Field Experiences in Higher Education, Student Affairs, and International Education Policy",,202501,"Higher Ed, Student Affairs, and International Ed Policy",Undergrad,4,Jazmin Pichardo; Brittany Devies; Marsha Guenzler-Stevens; Kimberly Griffin,30,30,0,0
HESI318T,Applied Contextual Leadership; Foundations and Applications of Adventure Leadership Instruction,Permission of Instructor needed. Required course to become an Adventure Trip Leader with the RecWell Adventure Program. Contact Meghan Loughry at mloughry@umd.edu to schedule an interview.,202501,"Higher Ed, Student Affairs, and International Ed Policy",Undergrad,1,Meghan Loughry,8,8,0,4
HISP640,"Historic Preservation Law, Advocacy and Public Policy","Prerequisite: Permission of ARCH-Historic Preservation Program.
Credit only granted for: HISP619C or HISP640.
Formerly: HISP619C.",202501,Historic Preservation,Grad,1,Frederick Stachura,15,15,0,0
HISP660,Internship in Historic Preservation,"Prerequisite: Permission of ARCH-Historic Preservation Program.
Formerly: HISP619.",202501,Historic Preservation,Grad,1,Instructor: TBA,15,15,0,0
HISP670,"Conservation of Historic Places: Historic Materials, Building Systems, and Conservation","Prerequisite: Permission of ARCH-Historic Preservation Program.
Credit only granted for: HISP619T or HISP670.
Formerly: HISP619T.",202501,Historic Preservation,Grad,1,Alfonso Narvaez,15,15,0,0
HISP200,The Everyday and the American Environment,Jointly offered with HISP615.,202501,Historic Preservation,Undergrad,5,John Sprinkle,110,110,0,0
HISP630,Preservation Policy and Planning,"Prerequisite: Permission of ARCH-Historic Preservation Program.
Credit only granted for: HISP619M or HISP630.
Formerly: HISP619M.",202501,Historic Preservation,Grad,1,Rhonda Sincavage,15,15,0,0
HISP619O,Special Topics in Historic Preservation; Three-Dimensional Digital Documentation: Using Laser-based Measurement Systems,"Cross-listed with ARCH478O, ARCH678O, ANTH448R, and ANTH632. Credit only granted for: ARCH478O, ARCH678O, ANTH448R, ANTH632 or HISP619O.

This course focuses on the fundamentals of documenting components of the built environment and the landscapes in which they are located. It focuses on the use of lasers to calculate 3-D measurements at various scales, from objects, to buildings, and landscapes. It will cover data management and archiving, field documentation processes, and post-processing of scan point clouds. This includes the production of deliverables for clients or project partners, such as plans, elevations, orthoimagery, and cleaned exported point clouds in formats that are compatible with Autodesk software and other CAD or rendering software platforms. This course is intended for students working in fields that rely on accurately documenting components of the built environment in three dimension, including architects, engineers, preservationists, archaeologists, or digital designers.",202501,Historic Preservation,Grad,1,Stefan Woehlke,5,5,0,0
HISP629,Independent Studies in Historic Preservation,,202501,Historic Preservation,Grad,0,,0,0,0,0
HISP701,Certificate Portfolio Project,Prerequisite: Permission of ARCH-Historic Preservation Program.,202501,Historic Preservation,Grad,1,Instructor: TBA,5,5,0,0
HISP645,Archaeology and Preservation,"Prerequisite: Permission of ARCH-Historic Preservation Program.
Credit only granted for: HISP619A or HISP645.
Formerly: HISP619A.",202501,Historic Preservation,Grad,1,Donald Linebaugh,15,15,0,0
HISP690,Historic Preservation Professional Practice,Restriction: Permission of instructor.,202501,Historic Preservation,Grad,1,John Sprinkle,15,15,0,0
HISP711,Final Project in Historic Preservation II,"Credit only granted for: HISP700 or HISP711.
Formerly: HISP700.",202501,Historic Preservation,Grad,1,Susan Kern,15,15,0,0
HISP635,Social and Ethnic Issues in Historic Preservation Practice,"Prerequisite: Permission of ARCH-Historic Preservation Program.
Credit only granted for: HISP628E or HISP635.
Formerly: HISP628E.",202501,Historic Preservation,Grad,1,Michelle Magalong,10,10,0,0
HISP710,Final Project in Historic Preservation I,"Credit only granted for: HISP700 or HISP710.
Formerly: HISP700.",202501,Historic Preservation,Grad,1,Susan Kern,15,15,0,0
EMBA788V,Executive Skills Mastery; Doing Business in Asia,,202501,Executive MBA Program,Grad,1,Zhi-Long Chen,5,5,0,0
KORA499,Independent Study Korean,,202501,Korean,Undergrad,0,,0,0,0,0
KORA102,Elementary Korean II,"Prerequisite: KORA101; or must have appropriate World Language Placement Test (WLPT) score.
Restriction: Must be a non-Heritage student; and permission of instructor required for new students.",202501,Korean,Undergrad,4,Saerom Kwak,60,60,0,0
KORA398U,Special Topics in Korean Studies; Korean Politics,"This is a Big Ten Academic Alliance CourseShare course. The instructor is at the University of Michigan, but you enroll and receive credit for it at Maryland.",202501,Korean,Undergrad,1,Instructor: TBA,10,10,0,0
KORA202,Intermediate Korean II,Prerequisite: KORA201; or permission of instructor.,202501,Korean,Undergrad,2,Seong Minne Koh,30,30,0,0
KORA398V,Special Topics in Korean Studies; Advanced Korean Through Current Events,Prerequisite: KORA202. Advanced Korean through examination of current events in Korea.,202501,Korean,Undergrad,1,Seong Minne Koh,10,10,0,0
NFSC399,Special Problems in Food Science,,202501,Nutrition and Food Science,Undergrad,0,,0,0,0,0
NFSC100,Elements of Nutrition,Fundamentals of human nutrition. Nutrient requirements related to changing individual and family needs.,202501,Nutrition and Food Science,Undergrad,12,Margaret Slavin,284,284,0,2
NFSC679P,Selected Topics in Food Science; Concepts in Food Law and Regulations,,202501,Nutrition and Food Science,Grad,1,Robert Buchanan,20,20,0,0
NFSC434,Food Microbiology Laboratory,"Prerequisite: Must have completed or be concurrently enrolled in NFSC430.
Credit only granted for: NFSC434 or ANSC434.
Formerly: FDSC434.",202501,Nutrition and Food Science,Undergrad,1,Ryan Blaustein,20,20,0,0
NFSC498P,Selected Topics; Concepts in Food Law and Regulations,,202501,Nutrition and Food Science,Undergrad,1,Robert Buchanan,20,20,0,0
NFSC398,Seminar,FDSC majors only.,202501,Nutrition and Food Science,Undergrad,1,Qin Wang,15,15,0,0
NFSC491,Professional Issues and Opportunities in Dietetics,"Prerequisite: Minimum of C- in NFSC350 and permission of Nutrition and Food Science Dietetics program.
Corequisite: NFSC456.
Restriction: Senior standing or higher; and must be in Nutrition and Food Science: Dietetics program.",202501,Nutrition and Food Science,Undergrad,1,Janice Bailey-Goldschmidt,30,30,0,0
NFSC612,Advanced Food Processing Technology,"Repeatable to 6 credits if content differs.
Credit only granted for: NFSC679F or NFSC612.
Formerly: NFSC679F.",202501,Nutrition and Food Science,Grad,2,Rohan Tikekar,6,6,0,0
NFSC498C,Selected Topics; Cheese and Fermented Dairy Products,"In this course, in line with the rapidly growing field of fermented foods, students in various fields of science learn the basic knowledge of making cheese and other fermented dairy products. The general composition of milk, the characteristics of its various components, the classification of different cheeses and the microbiology of starter cultures used in cheese production will be discussed. The process of fermentation and the unit operations used in the production of cheese are covered. The production process of other major fermented dairy products such as yogurt, kefir, cultured milk, sour cream, and koumiss will also be studied. The health benefits of these products as related to probiotics microorganisms as well as the organic bioactive agents produced during fermentation beneficial to the gut microbiota will also be discussed.",202501,Nutrition and Food Science,Undergrad,1,Behrouz Meyssami,20,20,0,0
NFSC633,Food Polymer Science,"Prerequisite: Permission of instructor.
Credit only granted for: NFSC633 or NFSC679P.
Formerly: NFSC679P.",202501,Nutrition and Food Science,Grad,1,Qin Wang,15,15,0,0
NFSC799,Master's Thesis Research,,202501,Nutrition and Food Science,Grad,0,,0,0,0,0
NFSC490,Special Problems in Nutrition,Prerequisite: NFSC440; and permission of AGNR-Nutrition and Food Science department.,202501,Nutrition and Food Science,Undergrad,0,,0,0,0,0
NFSC412,Food Processing Technology,"Prerequisite: CHEM241, CHEM242, NFSC431, NFSC414, and NFSC434.
Corequisite: NFSC421 and NFSC423.
Recommended: MATH120; or completion of MATH220 recommended.",202501,Nutrition and Food Science,Undergrad,2,Rohan Tikekar,24,24,0,0
NFSC450,Food and Nutrient Analysis,"Prerequisite: BCHM461 and NFSC100.
Formerly: NUTR450.",202501,Nutrition and Food Science,Undergrad,2,Diana Obanda,24,24,0,1
NFSC470,Community Nutrition,Prerequisite: Minimum of C- in NFSC315.,202501,Nutrition and Food Science,Undergrad,1,Nadine Sahyoun,40,40,0,0
NFSC431,Food Quality Control,"Definition and organization of the quality control function in the food industry; preparation of specifications; statistical methods for acceptance sampling; in-plant and processed product inspection. Instrumental and sensory methods for evaluating sensory quality, identity and wholesomeness and their integration into grades and standards of quality. Statistical Process Control (SPC).",202501,Nutrition and Food Science,Undergrad,1,Abani Pradhan,20,20,0,0
NFSC688,Seminar in Nutrition and Food Science,,202501,Nutrition and Food Science,Grad,1,David Lei,25,25,0,0
NFSC498A,Selected Topics; Individual Study,,202501,Nutrition and Food Science,Undergrad,0,,0,0,0,0
NFSC298,Sports Nutrition Internship Practicum,"Prerequisite: Must have completed or be concurrently enrolled in NFSC100; and permission of instructor; or students who have taken courses with comparable content may contact the department. Repeatable to 8 credits if content differs.

This internship allows students to gain hands on experience working in collegiate athletics. Students interact with an interdisciplinary team including registered dietitians, coaches, trainers, physicians and others to develop and enhance nutrition-related knowledge and skills. They also gain invaluable experience and exposure to the day-to-day duties of a collegiate sports dietitian. Students participate in a weekly 50-minute discussion that is held by two sports nutrition dietitians, and complete 9 hours per week hands on activities at Gossett Football Team House, Xfinity Center, and Varsity Team House.",202501,Nutrition and Food Science,Undergrad,1,Colleen Carrion; Paula Karamihas,20,20,0,0
NFSC220,Diet: Is it a cause or a solution,"If diet is such a straightforward topic, then why and how does this simple matter result in complicated health problems? This course delves deeply into a Big Question at the intersection of diet and health. Diet is a topic that most people know but few people understand. In addition, diet has become one of the most important lenses for looking at a variety of social, economic, and cultural issues. Since the concept of diet is a continuum and has multifaceted aspects, we need to understand it from broad and multidisciplinary perspectives including social, cultural, and economic aspects.",202501,Nutrition and Food Science,Undergrad,1,Hee-Jung Song,60,60,0,1
NFSC430,Food Microbiology,"Prerequisite: BSCI223; or permission of instructor.
Credit only granted for: ANSC430 or NFSC430.
Formerly: FDSC430.",202501,Nutrition and Food Science,Undergrad,1,Ryan Blaustein,15,15,0,0
NFSC679M,Selected Topics in Food Science; Food Microbiology,,202501,Nutrition and Food Science,Grad,1,Ryan Blaustein,5,5,0,0
NFSC386,Experiential Learning,"Prerequisite: Permission of AGNR-Nutrition and Food Science department.
Restriction: Junior standing or higher.
Formerly: FDSC386 and NUTR386.",202501,Nutrition and Food Science,Undergrad,0,,0,0,0,0
NFSC899,Doctoral Dissertation Research,,202501,Nutrition and Food Science,Grad,0,,0,0,0,0
NFSC636,Advanced Diet and Optimal Human Health,"Prerequisite: NFSC100, BSCI170, and BSCI171 .
Jointly offered with: NFSC436.
Credit only granted for: NFSC498L, NFSC678L, NFSC436, or NFSC636.
Formerly: NFSC678L.",202501,Nutrition and Food Science,Grad,1,Seong-Ho Lee,5,5,0,0
NFSC315,Nutrition During the Life Cycle,Prerequisite: Minimum grade of C- in NFSC100.,202501,Nutrition and Food Science,Undergrad,1,Yuanyuan Li,101,101,0,0
NFSC456,Medical Nutrition Therapy II,Prerequisite: Minimum of C- in NFSC380 and NFSC440; and permission of AGNR-Nutrition and Food Science department.,202501,Nutrition and Food Science,Undergrad,2,Margaret Udahogora,34,34,0,0
NFSC660,Research Methods,"Prerequisite: Must have completed one statistics course.
Formerly: NUTR 660.",202501,Nutrition and Food Science,Grad,1,David Lei,12,12,0,0
NFSC678A,Selected Topics in Nutrition,,202501,Nutrition and Food Science,Grad,0,,0,0,0,0
NFSC699,Problems in Nutrition and Food Science,,202501,Nutrition and Food Science,Grad,0,,0,0,0,0
NFSC898,Pre-Candidacy Research,,202501,Nutrition and Food Science,Grad,0,,0,0,0,0
NFSC436,Diet and Optimal Human Health,"Prerequisite: NFSC100, BSCI170, and BSCI171 .
Jointly offered with: NFSC636.
Credit only granted for: NFSC498L, NFSC678L, NFSC436, or NFSC636.
Formerly: NFSC498L.",202501,Nutrition and Food Science,Undergrad,1,Seong-Ho Lee,20,20,0,0
